timestamp,BZN|NO1 > BZN|NO1A [MW],BZN|NO1 > BZN|NO2 [MW],BZN|NO1 > BZN|NO3 [MW],BZN|NO1 > BZN|NO5 [MW],BZN|NO1 > BZN|SE3 [MW],BZN|NO1A > BZN|NO1 [MW],BZN|NO2 > BZN|NO1 [MW],BZN|NO3 > BZN|NO1 [MW],BZN|NO5 > BZN|NO1 [MW],BZN|SE3 > BZN|NO1 [MW]
20.03.2025 12:15 - 20.03.2025 12:30,0.0,723.0,0.0,0.0,0.0,0.0,0.0,200.0,910.0,0.0
20.03.2025 12:30 - 20.03.2025 12:45,0.0,506.0,0.0,0.0,0.0,0.0,0.0,201.0,868.0,0.0
20.03.2025 12:45 - 20.03.2025 13:00,0.0,633.0,0.0,0.0,0.0,0.0,0.0,228.0,859.0,0.0
20.03.2025 13:00 - 20.03.2025 13:15,0.0,532.0,0.0,0.0,0.0,0.0,0.0,202.0,832.0,0.0
20.03.2025 13:00 - 20.03.2025 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585.0
20.03.2025 13:15 - 20.03.2025 13:30,0.0,476.0,0.0,0.0,0.0,0.0,0.0,180.0,788.0,0.0
20.03.2025 13:30 - 20.03.2025 13:45,0.0,417.0,0.0,0.0,0.0,0.0,0.0,182.0,741.0,0.0
20.03.2025 13:45 - 20.03.2025 14:00,0.0,607.0,0.0,0.0,0.0,0.0,0.0,208.0,706.0,0.0
20.03.2025 14:00 - 20.03.2025 14:15,0.0,851.0,0.0,0.0,0.0,0.0,0.0,246.0,826.0,0.0
20.03.2025 14:00 - 20.03.2025 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1866.0
20.03.2025 14:15 - 20.03.2025 14:30,0.0,995.0,0.0,0.0,0.0,0.0,0.0,256.0,870.0,0.0
20.03.2025 14:30 - 20.03.2025 14:45,0.0,1341.0,0.0,0.0,0.0,0.0,0.0,260.0,962.0,0.0
20.03.2025 14:45 - 20.03.2025 15:00,0.0,1695.0,0.0,0.0,0.0,0.0,0.0,273.0,1263.0,0.0
20.03.2025 15:00 - 20.03.2025 15:15,0.0,1174.0,0.0,0.0,0.0,0.0,0.0,223.0,1778.0,0.0
20.03.2025 15:00 - 20.03.2025 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0
20.03.2025 15:15 - 20.03.2025 15:30,0.0,1382.0,0.0,0.0,0.0,0.0,0.0,211.0,2112.0,0.0
20.03.2025 15:30 - 20.03.2025 15:45,0.0,1268.0,0.0,0.0,0.0,0.0,0.0,247.0,1878.0,0.0
20.03.2025 15:45 - 20.03.2025 16:00,0.0,1303.0,0.0,0.0,0.0,0.0,0.0,243.0,1900.0,0.0
20.03.2025 16:00 - 20.03.2025 16:15,0.0,631.0,0.0,0.0,0.0,0.0,0.0,97.0,1553.0,0.0
20.03.2025 16:00 - 20.03.2025 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0
20.03.2025 16:15 - 20.03.2025 16:30,0.0,515.0,0.0,0.0,0.0,0.0,0.0,80.0,1650.0,0.0
20.03.2025 16:30 - 20.03.2025 16:45,0.0,399.0,0.0,0.0,0.0,0.0,0.0,74.0,1815.0,0.0
20.03.2025 16:45 - 20.03.2025 17:00,0.0,374.0,0.0,0.0,0.0,0.0,0.0,79.0,1871.0,0.0
20.03.2025 17:00 - 20.03.2025 17:15,0.0,0.0,86.0,0.0,0.0,0.0,337.0,0.0,2357.0,0.0
20.03.2025 17:00 - 20.03.2025 18:00,0.0,0.0,0.0,0.0,941.0,0.0,0.0,0.0,0.0,0.0
20.03.2025 17:15 - 20.03.2025 17:30,0.0,0.0,78.0,0.0,0.0,0.0,506.0,0.0,2515.0,0.0
20.03.2025 17:30 - 20.03.2025 17:45,0.0,0.0,71.0,0.0,0.0,0.0,417.0,0.0,2547.0,0.0
20.03.2025 17:45 - 20.03.2025 18:00,0.0,0.0,96.0,0.0,0.0,0.0,487.0,0.0,2617.0,0.0
20.03.2025 18:00 - 20.03.2025 18:15,0.0,0.0,159.0,0.0,0.0,0.0,621.0,0.0,2715.0,0.0
20.03.2025 18:00 - 20.03.2025 19:00,0.0,0.0,0.0,0.0,1257.0,0.0,0.0,0.0,0.0,0.0
20.03.2025 18:15 - 20.03.2025 18:30,0.0,0.0,144.0,0.0,0.0,0.0,684.0,0.0,2777.0,0.0
20.03.2025 18:30 - 20.03.2025 18:45,0.0,0.0,117.0,0.0,0.0,0.0,581.0,0.0,2774.0,0.0
20.03.2025 18:45 - 20.03.2025 19:00,0.0,0.0,115.0,0.0,0.0,0.0,577.0,0.0,2751.0,0.0
20.03.2025 19:00 - 20.03.2025 19:15,0.0,0.0,97.0,0.0,0.0,0.0,593.0,0.0,2730.0,0.0
20.03.2025 19:00 - 20.03.2025 20:00,0.0,0.0,0.0,0.0,1031.0,0.0,0.0,0.0,0.0,0.0
20.03.2025 19:15 - 20.03.2025 19:30,0.0,0.0,73.0,0.0,0.0,0.0,499.0,0.0,2710.0,0.0
20.03.2025 19:30 - 20.03.2025 19:45,0.0,0.0,63.0,0.0,0.0,0.0,534.0,0.0,2684.0,0.0
20.03.2025 19:45 - 20.03.2025 20:00,0.0,0.0,79.0,0.0,0.0,0.0,554.0,0.0,2661.0,0.0
20.03.2025 20:00 - 20.03.2025 20:15,0.0,0.0,0.0,0.0,0.0,0.0,310.0,1.0,2445.0,0.0
20.03.2025 20:00 - 20.03.2025 21:00,0.0,0.0,0.0,0.0,391.0,0.0,0.0,0.0,0.0,0.0
20.03.2025 20:15 - 20.03.2025 20:30,0.0,0.0,0.0,0.0,0.0,0.0,129.0,35.0,2427.0,0.0
20.03.2025 20:30 - 20.03.2025 20:45,0.0,0.0,0.0,0.0,0.0,0.0,270.0,29.0,2402.0,0.0
20.03.2025 20:45 - 20.03.2025 21:00,0.0,0.0,0.0,0.0,0.0,0.0,206.0,28.0,2440.0,0.0
20.03.2025 21:00 - 20.03.2025 21:15,0.0,200.0,0.0,0.0,0.0,0.0,0.0,73.0,2286.0,0.0
20.03.2025 21:00 - 20.03.2025 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0
20.03.2025 21:15 - 20.03.2025 21:30,0.0,184.0,0.0,0.0,0.0,0.0,0.0,57.0,2300.0,0.0
20.03.2025 21:30 - 20.03.2025 21:45,0.0,118.0,0.0,0.0,0.0,0.0,0.0,45.0,2283.0,0.0
20.03.2025 21:45 - 20.03.2025 22:00,0.0,28.0,0.0,0.0,0.0,0.0,0.0,34.0,2149.0,0.0
20.03.2025 22:00 - 20.03.2025 22:15,0.0,408.0,0.0,0.0,0.0,0.0,0.0,107.0,2024.0,0.0
20.03.2025 22:00 - 20.03.2025 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0
20.03.2025 22:15 - 20.03.2025 22:30,0.0,510.0,0.0,0.0,0.0,0.0,0.0,119.0,1965.0,0.0
20.03.2025 22:30 - 20.03.2025 22:45,0.0,521.0,0.0,0.0,0.0,0.0,0.0,127.0,1873.0,0.0
20.03.2025 22:45 - 20.03.2025 23:00,0.0,554.0,0.0,0.0,0.0,0.0,0.0,125.0,1829.0,0.0
20.03.2025 23:00 - 20.03.2025 23:15,0.0,621.0,0.0,0.0,0.0,0.0,0.0,173.0,1871.0,0.0
20.03.2025 23:00 - 21.03.2025 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0
20.03.2025 23:15 - 20.03.2025 23:30,0.0,576.0,0.0,0.0,0.0,0.0,0.0,167.0,1908.0,0.0
20.03.2025 23:30 - 20.03.2025 23:45,0.0,554.0,0.0,0.0,0.0,0.0,0.0,178.0,1869.0,0.0
20.03.2025 23:45 - 21.03.2025 00:00,0.0,552.0,0.0,0.0,0.0,0.0,0.0,170.0,1767.0,0.0
21.03.2025 00:00 - 21.03.2025 00:15,0.0,0.0,0.0,0.0,0.0,0.0,40.0,129.0,1974.0,0.0
21.03.2025 00:00 - 21.03.2025 01:00,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0
21.03.2025 00:15 - 21.03.2025 00:30,0.0,0.0,0.0,0.0,0.0,0.0,85.0,124.0,2005.0,0.0
21.03.2025 00:30 - 21.03.2025 00:45,0.0,146.0,0.0,0.0,0.0,0.0,0.0,133.0,1996.0,0.0
21.03.2025 00:45 - 21.03.2025 01:00,0.0,92.0,0.0,0.0,0.0,0.0,0.0,121.0,1941.0,0.0
21.03.2025 01:00 - 21.03.2025 01:15,0.0,0.0,0.0,0.0,0.0,0.0,4.0,112.0,1888.0,0.0
21.03.2025 01:00 - 21.03.2025 02:00,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0
21.03.2025 01:15 - 21.03.2025 01:30,0.0,0.0,0.0,0.0,0.0,0.0,11.0,105.0,1913.0,0.0
21.03.2025 01:30 - 21.03.2025 01:45,0.0,0.0,0.0,0.0,0.0,0.0,37.0,94.0,1888.0,0.0
21.03.2025 01:45 - 21.03.2025 02:00,0.0,0.0,0.0,0.0,0.0,0.0,46.0,97.0,1874.0,0.0
21.03.2025 02:00 - 21.03.2025 02:15,0.0,84.0,0.0,0.0,0.0,0.0,0.0,119.0,1996.0,0.0
21.03.2025 02:00 - 21.03.2025 03:00,0.0,0.0,0.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0
21.03.2025 02:15 - 21.03.2025 02:30,0.0,166.0,0.0,0.0,0.0,0.0,0.0,129.0,2005.0,0.0
21.03.2025 02:30 - 21.03.2025 02:45,0.0,193.0,0.0,0.0,0.0,0.0,0.0,132.0,1984.0,0.0
21.03.2025 02:45 - 21.03.2025 03:00,0.0,180.0,0.0,0.0,0.0,0.0,0.0,127.0,1997.0,0.0
21.03.2025 03:00 - 21.03.2025 03:15,0.0,253.0,0.0,0.0,0.0,0.0,0.0,145.0,2016.0,0.0
21.03.2025 03:00 - 21.03.2025 04:00,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0
21.03.2025 03:15 - 21.03.2025 03:30,0.0,253.0,0.0,0.0,0.0,0.0,0.0,156.0,2013.0,0.0
21.03.2025 03:30 - 21.03.2025 03:45,0.0,275.0,0.0,0.0,0.0,0.0,0.0,156.0,2004.0,0.0
21.03.2025 03:45 - 21.03.2025 04:00,0.0,294.0,0.0,0.0,0.0,0.0,0.0,158.0,2021.0,0.0
21.03.2025 04:00 - 21.03.2025 04:15,0.0,255.0,0.0,0.0,0.0,0.0,0.0,165.0,2005.0,0.0
21.03.2025 04:00 - 21.03.2025 05:00,0.0,0.0,0.0,0.0,277.0,0.0,0.0,0.0,0.0,0.0
21.03.2025 04:15 - 21.03.2025 04:30,0.0,142.0,0.0,0.0,0.0,0.0,0.0,159.0,2005.0,0.0
21.03.2025 04:30 - 21.03.2025 04:45,0.0,40.0,0.0,0.0,0.0,0.0,0.0,155.0,2068.0,0.0
21.03.2025 04:45 - 21.03.2025 05:00,0.0,49.0,0.0,0.0,0.0,0.0,0.0,163.0,2053.0,0.0
21.03.2025 05:00 - 21.03.2025 05:15,0.0,0.0,0.0,0.0,0.0,0.0,223.0,77.0,2162.0,0.0
21.03.2025 05:00 - 21.03.2025 06:00,0.0,0.0,0.0,0.0,643.0,0.0,0.0,0.0,0.0,0.0
21.03.2025 05:15 - 21.03.2025 05:30,0.0,0.0,0.0,0.0,0.0,0.0,316.0,67.0,2201.0,0.0
21.03.2025 05:30 - 21.03.2025 05:45,0.0,0.0,0.0,0.0,0.0,0.0,324.0,77.0,2273.0,0.0
21.03.2025 05:45 - 21.03.2025 06:00,0.0,0.0,0.0,0.0,0.0,0.0,432.0,74.0,2372.0,0.0
21.03.2025 06:00 - 21.03.2025 06:15,0.0,0.0,0.0,0.0,0.0,0.0,667.0,67.0,2357.0,0.0
21.03.2025 06:00 - 21.03.2025 07:00,0.0,0.0,0.0,0.0,939.0,0.0,0.0,0.0,0.0,0.0
21.03.2025 06:15 - 21.03.2025 06:30,0.0,0.0,0.0,0.0,0.0,0.0,744.0,65.0,2455.0,0.0
21.03.2025 06:30 - 21.03.2025 06:45,0.0,0.0,0.0,0.0,0.0,0.0,864.0,68.0,2507.0,0.0
21.03.2025 06:45 - 21.03.2025 07:00,0.0,0.0,0.0,0.0,0.0,0.0,900.0,57.0,2623.0,0.0
21.03.2025 07:00 - 21.03.2025 07:15,0.0,0.0,0.0,0.0,0.0,0.0,773.0,124.0,2413.0,0.0
21.03.2025 07:00 - 21.03.2025 08:00,0.0,0.0,0.0,0.0,503.0,0.0,0.0,0.0,0.0,0.0
21.03.2025 07:15 - 21.03.2025 07:30,0.0,0.0,0.0,0.0,0.0,0.0,694.0,150.0,2349.0,0.0
21.03.2025 07:30 - 21.03.2025 07:45,0.0,0.0,0.0,0.0,0.0,0.0,714.0,132.0,2405.0,0.0
21.03.2025 07:45 - 21.03.2025 08:00,0.0,0.0,0.0,0.0,0.0,0.0,778.0,132.0,2420.0,0.0
21.03.2025 08:00 - 21.03.2025 08:15,0.0,0.0,0.0,0.0,0.0,0.0,886.0,156.0,2335.0,0.0
21.03.2025 08:00 - 21.03.2025 09:00,0.0,0.0,0.0,0.0,605.0,0.0,0.0,0.0,0.0,0.0
21.03.2025 08:15 - 21.03.2025 08:30,0.0,0.0,0.0,0.0,0.0,0.0,954.0,155.0,2299.0,0.0
21.03.2025 08:30 - 21.03.2025 08:45,0.0,0.0,0.0,0.0,0.0,0.0,971.0,153.0,2283.0,0.0
21.03.2025 08:45 - 21.03.2025 09:00,0.0,0.0,0.0,0.0,0.0,0.0,1092.0,174.0,2192.0,0.0
21.03.2025 09:00 - 21.03.2025 09:15,0.0,0.0,0.0,0.0,0.0,0.0,718.0,175.0,2214.0,0.0
21.03.2025 09:00 - 21.03.2025 10:00,0.0,0.0,0.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0
21.03.2025 09:15 - 21.03.2025 09:30,0.0,0.0,0.0,0.0,0.0,0.0,662.0,191.0,2214.0,0.0
21.03.2025 09:30 - 21.03.2025 09:45,0.0,0.0,0.0,0.0,0.0,0.0,884.0,210.0,1919.0,0.0
21.03.2025 09:45 - 21.03.2025 10:00,0.0,0.0,0.0,0.0,0.0,0.0,884.0,140.0,1669.0,0.0
21.03.2025 10:00 - 21.03.2025 10:15,0.0,524.0,0.0,0.0,0.0,0.0,0.0,260.0,1693.0,0.0
21.03.2025 10:00 - 21.03.2025 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.0
21.03.2025 10:15 - 21.03.2025 10:30,0.0,680.0,0.0,0.0,0.0,0.0,0.0,273.0,1623.0,0.0
21.03.2025 10:30 - 21.03.2025 10:45,0.0,142.0,0.0,0.0,0.0,0.0,0.0,264.0,1328.0,0.0
21.03.2025 10:45 - 21.03.2025 11:00,0.0,0.0,0.0,0.0,0.0,0.0,99.0,257.0,1111.0,0.0
21.03.2025 11:00 - 21.03.2025 11:15,0.0,276.0,0.0,0.0,0.0,0.0,0.0,273.0,948.0,0.0
21.03.2025 11:00 - 21.03.2025 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1581.0
21.03.2025 11:15 - 21.03.2025 11:30,0.0,189.0,0.0,0.0,0.0,0.0,0.0,287.0,685.0,0.0
21.03.2025 11:30 - 21.03.2025 11:45,0.0,209.0,0.0,0.0,0.0,0.0,0.0,291.0,665.0,0.0
21.03.2025 11:45 - 21.03.2025 12:00,0.0,247.0,0.0,0.0,0.0,0.0,0.0,289.0,635.0,0.0
21.03.2025 12:00 - 21.03.2025 12:15,0.0,247.0,0.0,0.0,0.0,0.0,0.0,272.0,540.0,0.0
21.03.2025 12:00 - 21.03.2025 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1788.0
21.03.2025 12:15 - 21.03.2025 12:30,0.0,230.0,0.0,0.0,0.0,0.0,0.0,272.0,524.0,0.0
21.03.2025 12:30 - 21.03.2025 12:45,0.0,251.0,0.0,0.0,0.0,0.0,0.0,284.0,542.0,0.0
21.03.2025 12:45 - 21.03.2025 13:00,0.0,286.0,0.0,0.0,0.0,0.0,0.0,281.0,505.0,0.0
21.03.2025 13:00 - 21.03.2025 13:15,0.0,214.0,0.0,0.0,0.0,0.0,0.0,283.0,339.0,0.0
21.03.2025 13:00 - 21.03.2025 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.0
21.03.2025 13:15 - 21.03.2025 13:30,0.0,182.0,0.0,0.0,0.0,0.0,0.0,295.0,304.0,0.0
21.03.2025 13:30 - 21.03.2025 13:45,0.0,185.0,0.0,0.0,0.0,0.0,0.0,275.0,381.0,0.0
21.03.2025 13:45 - 21.03.2025 14:00,0.0,177.0,0.0,0.0,0.0,0.0,0.0,276.0,357.0,0.0
21.03.2025 14:00 - 21.03.2025 14:15,0.0,221.0,0.0,0.0,0.0,0.0,0.0,291.0,397.0,0.0
21.03.2025 14:00 - 21.03.2025 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691.0
21.03.2025 14:15 - 21.03.2025 14:30,0.0,65.0,0.0,0.0,0.0,0.0,0.0,281.0,314.0,0.0
21.03.2025 14:30 - 21.03.2025 14:45,0.0,217.0,0.0,0.0,0.0,0.0,0.0,285.0,339.0,0.0
21.03.2025 14:45 - 21.03.2025 15:00,0.0,198.0,0.0,0.0,0.0,0.0,0.0,292.0,313.0,0.0
21.03.2025 15:00 - 21.03.2025 15:15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,266.0,238.0,0.0
21.03.2025 15:00 - 21.03.2025 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1682.0
21.03.2025 15:15 - 21.03.2025 15:30,0.0,128.0,0.0,0.0,0.0,0.0,0.0,280.0,265.0,0.0
21.03.2025 15:30 - 21.03.2025 15:45,0.0,197.0,0.0,0.0,0.0,0.0,0.0,292.0,341.0,0.0
21.03.2025 15:45 - 21.03.2025 16:00,0.0,483.0,0.0,0.0,0.0,0.0,0.0,297.0,654.0,0.0
21.03.2025 16:00 - 21.03.2025 16:15,0.0,178.0,0.0,0.0,0.0,0.0,0.0,239.0,1046.0,0.0
21.03.2025 16:00 - 21.03.2025 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.0
21.03.2025 16:15 - 21.03.2025 16:30,0.0,304.0,0.0,0.0,0.0,0.0,0.0,207.0,1180.0,0.0
21.03.2025 16:30 - 21.03.2025 16:45,0.0,530.0,0.0,0.0,0.0,0.0,0.0,214.0,1342.0,0.0
21.03.2025 16:45 - 21.03.2025 17:00,0.0,595.0,0.0,0.0,0.0,0.0,0.0,233.0,1470.0,0.0
21.03.2025 17:00 - 21.03.2025 17:15,0.0,499.0,0.0,0.0,0.0,0.0,0.0,111.0,1543.0,0.0
21.03.2025 17:00 - 21.03.2025 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0
21.03.2025 17:15 - 21.03.2025 17:30,0.0,393.0,0.0,0.0,0.0,0.0,0.0,116.0,1589.0,0.0
21.03.2025 17:30 - 21.03.2025 17:45,0.0,416.0,0.0,0.0,0.0,0.0,0.0,115.0,1728.0,0.0
21.03.2025 17:45 - 21.03.2025 18:00,0.0,539.0,0.0,0.0,0.0,0.0,0.0,142.0,1694.0,0.0
21.03.2025 18:00 - 21.03.2025 18:15,0.0,317.0,0.0,0.0,0.0,0.0,0.0,58.0,1771.0,0.0
21.03.2025 18:00 - 21.03.2025 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0
21.03.2025 18:15 - 21.03.2025 18:30,0.0,273.0,0.0,0.0,0.0,0.0,0.0,40.0,1766.0,0.0
21.03.2025 18:30 - 21.03.2025 18:45,0.0,297.0,0.0,0.0,0.0,0.0,0.0,45.0,1722.0,0.0
21.03.2025 18:45 - 21.03.2025 19:00,0.0,175.0,0.0,0.0,0.0,0.0,0.0,54.0,1679.0,0.0
21.03.2025 19:00 - 21.03.2025 19:15,0.0,869.0,0.0,0.0,0.0,0.0,0.0,192.0,1832.0,0.0
21.03.2025 19:00 - 21.03.2025 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.0
21.03.2025 19:15 - 21.03.2025 19:30,0.0,849.0,0.0,0.0,0.0,0.0,0.0,193.0,1882.0,0.0
21.03.2025 19:30 - 21.03.2025 19:45,0.0,782.0,0.0,0.0,0.0,0.0,0.0,196.0,1835.0,0.0
21.03.2025 19:45 - 21.03.2025 20:00,0.0,745.0,0.0,0.0,0.0,0.0,0.0,191.0,1772.0,0.0
21.03.2025 20:00 - 21.03.2025 20:15,0.0,843.0,0.0,0.0,0.0,0.0,0.0,219.0,1661.0,0.0
21.03.2025 20:00 - 21.03.2025 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.0
21.03.2025 20:15 - 21.03.2025 20:30,0.0,803.0,0.0,0.0,0.0,0.0,0.0,254.0,1576.0,0.0
21.03.2025 20:30 - 21.03.2025 20:45,0.0,679.0,0.0,0.0,0.0,0.0,0.0,260.0,1327.0,0.0
21.03.2025 20:45 - 21.03.2025 21:00,0.0,544.0,0.0,0.0,0.0,0.0,0.0,251.0,1058.0,0.0
21.03.2025 21:00 - 21.03.2025 21:15,0.0,416.0,0.0,0.0,0.0,0.0,0.0,265.0,890.0,0.0
21.03.2025 21:00 - 21.03.2025 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.0
21.03.2025 21:15 - 21.03.2025 21:30,0.0,351.0,0.0,0.0,0.0,0.0,0.0,269.0,797.0,0.0
21.03.2025 21:30 - 21.03.2025 21:45,0.0,261.0,0.0,0.0,0.0,0.0,0.0,266.0,781.0,0.0
21.03.2025 21:45 - 21.03.2025 22:00,0.0,108.0,0.0,0.0,0.0,0.0,0.0,260.0,718.0,0.0
21.03.2025 22:00 - 21.03.2025 22:15,0.0,130.0,0.0,0.0,0.0,0.0,0.0,259.0,605.0,0.0
21.03.2025 22:00 - 21.03.2025 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343.0
21.03.2025 22:15 - 21.03.2025 22:30,0.0,206.0,0.0,0.0,0.0,0.0,0.0,290.0,501.0,0.0
21.03.2025 22:30 - 21.03.2025 22:45,0.0,251.0,0.0,0.0,0.0,0.0,0.0,315.0,424.0,0.0
21.03.2025 22:45 - 21.03.2025 23:00,0.0,199.0,0.0,0.0,0.0,0.0,0.0,283.0,457.0,0.0
21.03.2025 23:00 - 21.03.2025 23:15,0.0,337.0,0.0,0.0,0.0,0.0,0.0,265.0,428.0,0.0
21.03.2025 23:00 - 22.03.2025 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.0
21.03.2025 23:15 - 21.03.2025 23:30,0.0,378.0,0.0,0.0,0.0,0.0,0.0,277.0,307.0,0.0
21.03.2025 23:30 - 21.03.2025 23:45,0.0,347.0,0.0,0.0,0.0,0.0,0.0,260.0,249.0,0.0
21.03.2025 23:45 - 22.03.2025 00:00,0.0,279.0,0.0,0.0,0.0,0.0,0.0,252.0,302.0,0.0
22.03.2025 00:00 - 22.03.2025 00:15,0.0,459.0,0.0,0.0,0.0,0.0,0.0,197.0,454.0,0.0
22.03.2025 00:00 - 22.03.2025 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1703.0
22.03.2025 00:15 - 22.03.2025 00:30,0.0,673.0,0.0,0.0,0.0,0.0,0.0,204.0,489.0,0.0
22.03.2025 00:30 - 22.03.2025 00:45,0.0,736.0,0.0,0.0,0.0,0.0,0.0,190.0,337.0,0.0
22.03.2025 00:45 - 22.03.2025 01:00,0.0,723.0,0.0,0.0,0.0,0.0,0.0,190.0,304.0,0.0
22.03.2025 01:00 - 22.03.2025 01:15,0.0,370.0,0.0,0.0,0.0,0.0,0.0,160.0,231.0,0.0
22.03.2025 01:00 - 22.03.2025 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.0
22.03.2025 01:15 - 22.03.2025 01:30,0.0,329.0,0.0,0.0,0.0,0.0,0.0,149.0,236.0,0.0
22.03.2025 01:30 - 22.03.2025 01:45,0.0,337.0,0.0,0.0,0.0,0.0,0.0,129.0,96.0,0.0
22.03.2025 01:45 - 22.03.2025 02:00,0.0,280.0,0.0,0.0,0.0,0.0,0.0,135.0,143.0,0.0
22.03.2025 02:00 - 22.03.2025 02:15,0.0,60.0,0.0,0.0,0.0,0.0,0.0,130.0,214.0,0.0
22.03.2025 02:00 - 22.03.2025 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508.0
22.03.2025 02:15 - 22.03.2025 02:30,0.0,143.0,0.0,0.0,0.0,0.0,0.0,131.0,184.0,0.0
22.03.2025 02:30 - 22.03.2025 02:45,0.0,154.0,0.0,0.0,0.0,0.0,0.0,127.0,116.0,0.0
22.03.2025 02:45 - 22.03.2025 03:00,0.0,114.0,0.0,0.0,0.0,0.0,0.0,123.0,77.0,0.0
22.03.2025 03:00 - 22.03.2025 03:15,0.0,33.0,0.0,0.0,0.0,0.0,0.0,116.0,43.0,0.0
22.03.2025 03:00 - 22.03.2025 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559.0
22.03.2025 03:15 - 22.03.2025 03:30,0.0,0.0,0.0,0.0,0.0,0.0,9.0,127.0,4.0,0.0
22.03.2025 03:30 - 22.03.2025 03:45,0.0,54.0,0.0,0.0,0.0,0.0,0.0,114.0,26.0,0.0
22.03.2025 03:45 - 22.03.2025 04:00,0.0,8.0,0.0,0.0,0.0,0.0,0.0,111.0,63.0,0.0
22.03.2025 04:00 - 22.03.2025 04:15,0.0,0.0,0.0,0.0,0.0,0.0,3.0,117.0,216.0,0.0
22.03.2025 04:00 - 22.03.2025 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403.0
22.03.2025 04:15 - 22.03.2025 04:30,0.0,6.0,0.0,0.0,0.0,0.0,0.0,122.0,155.0,0.0
22.03.2025 04:30 - 22.03.2025 04:45,0.0,0.0,0.0,0.0,0.0,0.0,13.0,127.0,117.0,0.0
22.03.2025 04:45 - 22.03.2025 05:00,0.0,0.0,0.0,0.0,0.0,0.0,39.0,130.0,111.0,0.0
22.03.2025 05:00 - 22.03.2025 05:15,0.0,0.0,0.0,0.0,0.0,0.0,228.0,132.0,412.0,0.0
22.03.2025 05:00 - 22.03.2025 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.0
22.03.2025 05:15 - 22.03.2025 05:30,0.0,0.0,0.0,0.0,0.0,0.0,250.0,138.0,381.0,0.0
22.03.2025 05:30 - 22.03.2025 05:45,0.0,0.0,0.0,0.0,0.0,0.0,255.0,148.0,298.0,0.0
22.03.2025 05:45 - 22.03.2025 06:00,0.0,0.0,0.0,0.0,0.0,0.0,298.0,145.0,258.0,0.0
22.03.2025 06:00 - 22.03.2025 06:15,0.0,0.0,0.0,0.0,0.0,0.0,381.0,156.0,246.0,0.0
22.03.2025 06:00 - 22.03.2025 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0
22.03.2025 06:15 - 22.03.2025 06:30,0.0,0.0,0.0,0.0,0.0,0.0,444.0,155.0,244.0,0.0
22.03.2025 06:30 - 22.03.2025 06:45,0.0,0.0,0.0,0.0,0.0,0.0,476.0,148.0,250.0,0.0
22.03.2025 06:45 - 22.03.2025 07:00,0.0,0.0,0.0,0.0,0.0,0.0,477.0,159.0,250.0,0.0
